SeniorCitizen,tenure,MonthlyCharges,EstimatedTotalSpend,NumActiveServices,AvgMonthlyChargePerService,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,TenureGroup_Established,TenureGroup_Loyal,TenureGroup_Veteran,Churn
1,3,80,240,3,20.0,1,0,1,1,1,1,0,0,0,0,1
0,23,55,1265,2,18.333333333333332,1,1,1,0,0,0,0,1,0,0,0
1,60,100,6000,2,33.333333333333336,0,0,1,0,1,0,1,0,0,1,0
0,35,33,1155,1,16.5,0,0,0,0,0,1,0,0,1,0,0
0,27,74,1998,2,24.666666666666668,0,1,1,0,0,0,1,0,1,0,0
0,24,52,1248,1,26.0,0,1,0,0,1,0,0,1,0,0,0
1,2,94,188,2,31.333333333333332,0,0,1,0,1,0,0,0,0,0,1
0,67,91,6097,2,30.333333333333332,1,0,1,0,0,0,0,0,0,1,1
0,2,48,96,2,16.0,1,0,1,0,0,0,0,0,0,0,1
0,1,20,20,3,5.0,0,0,1,1,1,1,0,0,0,0,1
0,1,79,79,3,19.75,0,1,1,1,1,0,1,0,0,0,1
0,14,54,756,2,18.0,0,0,1,0,0,1,0,1,0,0,0
1,38,95,3610,3,23.75,1,0,1,1,1,0,0,0,1,0,0
0,1,70,70,2,23.333333333333332,0,0,1,0,0,0,1,0,0,0,1
0,2,70,140,3,17.5,0,0,1,1,1,1,0,0,0,0,0
0,12,79,948,2,26.333333333333332,0,0,1,0,1,0,0,0,0,0,1
0,31,98,3038,3,24.5,1,1,1,1,0,1,0,0,1,0,0
0,35,72,2520,2,24.0,1,1,1,0,0,0,0,0,1,0,0
1,72,110,7920,3,27.5,1,0,1,1,1,0,0,0,0,1,0
0,8,94,752,3,23.5,0,1,1,1,0,0,1,0,0,0,1
0,10,98,980,3,24.5,1,0,1,1,1,1,0,0,0,0,1
1,5,69,345,2,23.0,0,0,1,0,1,1,0,0,0,0,1
0,63,84,5292,2,28.0,1,1,1,0,0,0,0,0,0,1,0
0,71,26,1846,2,8.666666666666666,0,0,1,0,0,0,1,0,0,1,0
1,46,104,4784,3,26.0,0,0,1,1,1,0,0,0,1,0,0
0,52,23,1196,3,5.75,0,1,1,1,1,0,1,0,0,1,0
0,1,46,46,2,15.333333333333334,1,0,1,0,0,0,0,0,0,0,1
0,1,80,80,3,20.0,1,0,1,1,1,0,0,0,0,0,1
0,72,113,8136,2,37.666666666666664,0,0,1,0,0,1,0,0,0,1,0
0,3,84,252,3,21.0,0,0,1,1,1,0,0,0,0,0,1
0,28,61,1708,2,20.333333333333332,1,0,1,0,0,0,0,0,1,0,0
0,39,51,1989,3,12.75,0,1,1,1,1,0,0,0,1,0,0
0,33,26,858,3,6.5,0,0,1,1,0,0,0,0,1,0,0
0,12,61,732,1,30.5,0,0,0,0,0,0,0,0,0,0,0
0,1,74,74,2,24.666666666666668,1,1,1,0,0,0,0,0,0,0,1
0,6,79,474,3,19.75,1,0,1,1,1,0,0,0,0,0,0
0,3,86,258,3,21.5,1,0,1,1,0,0,1,0,0,0,0
0,4,88,352,3,22.0,1,0,1,1,1,0,0,0,0,0,1
0,34,90,3060,2,30.0,1,1,1,0,1,0,0,0,1,0,0
1,15,96,1440,2,32.0,0,0,1,0,0,1,0,1,0,0,1
0,1,25,25,1,12.5,1,1,0,0,0,1,0,0,0,0,1
0,3,51,153,2,17.0,0,0,1,0,0,1,0,0,0,0,1
0,3,20,60,2,6.666666666666667,0,0,1,0,0,1,0,0,0,0,0
0,30,81,2430,2,27.0,0,1,1,0,0,0,1,0,1,0,0
0,5,54,270,2,18.0,0,0,1,0,0,0,1,0,0,0,1
1,68,20,1360,3,5.0,1,0,1,1,1,1,0,0,0,1,0
0,1,20,20,2,6.666666666666667,0,0,1,0,1,0,0,0,0,0,0
0,5,80,400,2,26.666666666666668,0,0,1,0,0,0,0,0,0,0,1
0,1,71,71,2,23.666666666666668,0,0,1,0,0,0,0,0,0,0,1
0,13,20,260,3,5.0,1,1,1,1,1,0,0,1,0,0,0
0,35,80,2800,3,20.0,0,0,1,1,0,1,0,0,1,0,0
0,4,70,280,3,17.5,1,1,1,1,1,0,0,0,0,0,0
0,9,25,225,2,8.333333333333334,1,0,0,1,1,0,0,0,0,0,0
1,45,86,3870,2,28.666666666666668,0,0,1,0,1,0,0,0,1,0,0
0,21,28,588,1,14.0,0,0,0,0,1,0,0,1,0,0,0
0,26,89,2314,3,22.25,0,0,1,1,1,0,1,0,1,0,1
0,1,85,85,3,21.25,0,0,1,1,0,0,1,0,0,0,1
1,2,89,178,2,29.666666666666668,0,0,1,0,1,0,0,0,0,0,1
0,11,70,770,2,23.333333333333332,0,0,1,0,1,0,0,0,0,0,0
0,59,109,6431,3,27.25,0,0,1,1,0,0,0,0,0,1,0
0,31,84,2604,2,28.0,0,0,1,0,1,0,0,0,1,0,0
0,54,25,1350,3,6.25,0,1,1,1,1,1,0,0,0,1,0
0,16,19,304,3,4.75,0,1,1,1,0,1,0,1,0,0,0
1,9,55,495,2,18.333333333333332,1,0,1,0,0,0,0,0,0,0,1
0,21,97,2037,3,24.25,0,0,1,1,0,0,0,1,0,0,1
0,1,21,21,3,5.25,1,0,1,1,1,1,0,0,0,0,0
0,23,54,1242,3,13.5,0,0,1,1,1,0,0,1,0,0,0
1,7,74,518,3,18.5,1,0,1,1,1,0,0,0,0,0,1
0,21,104,2184,3,26.0,1,0,1,1,0,1,0,1,0,0,0
0,65,108,7020,2,36.0,0,0,1,0,0,0,0,0,0,1,0
0,4,45,180,1,22.5,1,0,0,0,0,0,1,0,0,0,1
0,72,112,8064,2,37.333333333333336,1,1,1,0,0,0,0,0,0,1,0
1,68,42,2856,1,21.0,1,0,0,0,0,0,0,0,0,1,0
0,67,85,5695,2,28.333333333333332,0,1,1,0,0,0,1,0,0,1,0
0,1,79,79,2,26.333333333333332,1,0,1,0,0,0,0,0,0,0,1
0,69,96,6624,2,32.0,0,0,1,0,0,1,0,0,0,1,0
0,60,90,5400,3,22.5,1,0,1,1,1,0,1,0,0,1,0
0,3,88,264,3,22.0,1,0,1,1,1,0,0,0,0,0,1
0,63,59,3717,1,29.5,1,1,0,0,0,0,0,0,0,1,0
0,71,91,6461,3,22.75,1,1,1,1,1,0,0,0,0,1,0
0,35,86,3010,3,21.5,0,0,1,1,1,0,0,0,1,0,1
0,34,70,2380,3,17.5,0,0,1,1,1,1,0,0,1,0,1
0,53,70,3710,3,17.5,1,1,1,1,0,0,0,0,0,1,0
0,17,34,578,1,17.0,1,0,0,0,1,0,0,1,0,0,0
0,1,60,60,3,15.0,0,1,1,1,1,0,0,0,0,0,1
0,56,81,4536,2,27.0,1,0,1,0,1,0,0,0,0,1,0
0,7,50,350,3,12.5,1,1,1,1,0,0,1,0,0,0,1
0,67,111,7437,2,37.0,1,0,1,0,1,0,0,0,0,1,0
0,11,61,671,2,20.333333333333332,1,0,1,0,1,0,1,0,0,0,0
0,1,20,20,3,5.0,1,1,1,1,0,1,0,0,0,0,0
0,2,25,50,2,8.333333333333334,1,0,1,0,0,0,0,0,0,0,0
0,69,105,7245,2,35.0,0,0,1,0,0,0,0,0,0,1,0
0,1,80,80,2,26.666666666666668,1,0,1,0,1,0,0,0,0,0,1
0,21,90,1890,3,22.5,0,0,1,1,0,0,1,1,0,0,0
1,72,97,6984,3,24.25,1,0,1,1,1,0,0,0,0,1,0
1,2,84,168,2,28.0,0,0,1,0,1,1,0,0,0,0,0
0,57,21,1197,2,7.0,1,0,1,0,0,0,1,0,0,1,0
0,1,90,90,2,30.0,1,0,1,0,0,0,0,0,0,0,1
0,4,81,324,3,20.25,1,0,1,1,1,0,0,0,0,0,1
0,2,19,38,2,6.333333333333333,0,0,1,0,0,0,0,0,0,0,0
0,9,77,693,2,25.666666666666668,0,0,1,0,0,0,0,0,0,0,0
0,71,111,7881,3,27.75,0,0,1,1,1,0,0,0,0,1,0
0,13,19,247,3,4.75,0,1,1,1,1,0,0,1,0,0,0
0,50,45,2250,3,11.25,1,1,1,1,1,0,1,0,0,1,0
1,10,90,900,2,30.0,1,0,1,0,0,0,1,0,0,0,1
1,64,94,6016,3,23.5,1,0,1,1,1,0,1,0,0,1,0
0,1,70,70,3,17.5,0,1,1,1,1,1,0,0,0,0,1
0,2,25,50,1,12.5,1,0,0,0,0,0,1,0,0,0,0
0,30,110,3300,2,36.666666666666664,0,0,1,0,0,0,0,0,1,0,0
0,7,90,630,2,30.0,1,0,1,0,0,1,0,0,0,0,1
0,26,19,494,2,6.333333333333333,1,0,1,0,0,0,0,0,1,0,0
0,20,50,1000,2,16.666666666666668,1,0,1,0,0,0,0,1,0,0,0
0,72,26,1872,2,8.666666666666666,0,0,1,0,0,0,0,0,0,1,0
0,13,56,728,2,18.666666666666668,0,1,1,0,1,0,0,1,0,0,1
0,70,85,5950,3,21.25,1,0,1,1,1,0,0,0,0,1,0
0,3,30,90,1,15.0,1,0,0,0,0,0,0,0,0,0,0
0,2,76,152,2,25.333333333333332,1,0,1,0,0,0,0,0,0,0,1
1,72,116,8352,2,38.666666666666664,0,0,1,0,1,0,0,0,0,1,0
1,33,84,2772,2,28.0,1,0,1,0,1,0,0,0,1,0,1
1,15,74,1110,2,24.666666666666668,1,0,1,0,0,0,1,1,0,0,1
0,1,29,29,1,14.5,1,0,0,0,0,0,0,0,0,0,0
1,55,99,5445,2,33.0,1,0,1,0,1,0,0,0,0,1,1
0,5,64,320,3,16.0,1,1,1,1,1,1,0,0,0,0,0
0,3,80,240,2,26.666666666666668,1,0,1,0,1,0,0,0,0,0,1
0,65,90,5850,3,22.5,0,0,1,1,1,0,1,0,0,1,0
0,39,60,2340,3,15.0,1,1,1,1,1,0,0,0,1,0,0
0,70,25,1750,3,6.25,1,0,1,1,0,0,1,0,0,1,0
0,34,116,3944,2,38.666666666666664,1,0,1,0,0,0,1,0,1,0,0
0,30,50,1500,3,12.5,1,0,1,1,1,0,0,0,1,0,0
0,12,50,600,2,16.666666666666668,0,0,0,1,1,0,1,0,0,0,0
0,9,20,180,2,6.666666666666667,1,1,1,0,0,0,0,0,0,0,0
0,49,56,2744,1,28.0,0,0,0,0,1,0,0,0,0,1,0
0,7,44,308,3,11.0,0,0,1,1,0,1,0,0,0,0,0
1,38,83,3154,2,27.666666666666668,0,0,1,0,0,0,0,0,1,0,0
0,63,109,6867,2,36.333333333333336,1,0,1,0,0,1,0,0,0,1,0
1,1,72,72,2,24.0,1,0,1,0,0,0,0,0,0,0,1
0,30,90,2700,2,30.0,1,0,1,0,0,0,1,0,1,0,0
0,23,74,1702,2,24.666666666666668,0,0,1,0,0,0,0,1,0,0,0
0,57,70,3990,3,17.5,0,0,1,1,1,0,0,0,0,1,0
1,70,76,5320,3,19.0,0,0,1,1,1,1,0,0,0,1,0
0,71,107,7597,3,26.75,1,1,1,1,1,0,1,0,0,1,0
0,20,50,1000,3,12.5,1,1,1,1,0,1,0,1,0,0,0
0,72,25,1800,2,8.333333333333334,0,1,1,0,1,0,0,0,0,1,0
0,22,70,1540,3,17.5,1,0,1,1,0,0,1,1,0,0,0
0,15,26,390,3,6.5,1,0,1,1,1,0,0,1,0,0,0
0,9,49,441,2,16.333333333333332,0,0,0,1,1,0,0,0,0,0,1
0,38,105,3990,2,35.0,0,0,1,0,1,0,0,0,1,0,1
1,7,30,210,2,10.0,1,0,0,1,1,0,0,0,0,0,0
0,26,73,1898,2,24.333333333333332,0,0,1,0,0,0,0,0,1,0,0
0,56,60,3360,2,20.0,0,0,1,0,1,1,0,0,0,1,0
0,49,20,980,3,5.0,0,0,1,1,1,0,0,0,0,1,0
0,3,70,210,3,17.5,0,0,1,1,1,0,0,0,0,0,0
1,1,74,74,3,18.5,1,0,1,1,1,0,0,0,0,0,1
1,70,20,1400,3,5.0,0,0,1,1,1,0,0,0,0,1,0
0,23,56,1288,3,14.0,0,0,1,1,1,0,0,1,0,0,0
0,65,60,3900,2,20.0,0,0,1,0,0,1,0,0,0,1,0
1,69,108,7452,2,36.0,1,0,1,0,1,0,0,0,0,1,1
0,1,55,55,2,18.333333333333332,0,0,1,0,1,0,0,0,0,0,1
0,24,90,2160,2,30.0,1,0,1,0,0,0,0,1,0,0,1
0,25,95,2375,3,23.75,0,0,1,1,1,1,0,0,1,0,0
0,17,20,340,3,5.0,0,0,1,1,0,0,0,1,0,0,0
0,32,70,2240,3,17.5,1,0,1,1,1,0,0,0,1,0,0
0,68,20,1360,3,5.0,1,1,1,1,1,0,0,0,0,1,0
0,70,20,1400,3,5.0,0,1,1,1,1,0,0,0,0,1,0
0,54,105,5670,2,35.0,1,1,1,0,1,1,0,0,0,1,0
0,15,19,285,3,4.75,0,0,1,1,1,0,1,1,0,0,1
0,71,67,4757,3,16.75,1,1,1,1,1,1,0,0,0,1,0
0,70,20,1400,2,6.666666666666667,1,0,1,0,0,0,1,0,0,1,0
1,53,96,5088,3,24.0,0,0,1,1,1,0,1,0,0,1,0
0,2,80,160,2,26.666666666666668,0,0,1,0,0,0,1,0,0,0,0
1,59,79,4661,2,26.333333333333332,0,0,1,0,0,0,1,0,0,1,0
0,22,84,1848,2,28.0,0,0,1,0,1,0,0,1,0,0,0
0,22,76,1672,3,19.0,0,1,1,1,1,1,0,1,0,0,0
0,57,50,2850,2,16.666666666666668,0,0,0,1,1,0,0,0,0,1,0
0,1,71,71,3,17.75,0,0,1,1,1,0,0,0,0,0,1
0,10,102,1020,3,25.5,0,1,1,1,1,0,0,0,0,0,1
1,55,52,2860,2,17.333333333333332,0,0,1,0,0,1,0,0,0,1,0
0,43,24,1032,2,8.0,0,1,1,0,1,1,0,0,1,0,0
1,18,48,864,1,24.0,0,0,0,0,0,0,1,1,0,0,1
0,2,81,162,3,20.25,0,1,1,1,1,0,1,0,0,0,0
0,52,25,1300,3,6.25,0,1,1,1,0,0,0,0,0,1,0
0,60,61,3660,2,20.333333333333332,1,0,1,0,0,0,0,0,0,1,0
0,59,83,4897,3,20.75,0,0,1,1,1,0,0,0,0,1,0
0,69,104,7176,2,34.666666666666664,0,0,1,0,0,0,0,0,0,1,0
0,14,101,1414,2,33.666666666666664,1,0,1,0,1,1,0,1,0,0,1
0,43,60,2580,1,30.0,0,1,0,0,1,0,0,0,1,0,0
0,12,19,228,3,4.75,0,1,1,1,1,1,0,0,0,0,0
0,8,20,160,3,5.0,0,1,1,1,1,1,0,0,0,0,0
0,3,69,207,2,23.0,0,1,1,0,0,0,0,0,0,0,0
0,58,105,6090,3,26.25,1,1,1,1,1,0,1,0,0,1,0
0,13,63,819,3,15.75,0,1,1,1,1,0,1,1,0,0,0
0,23,20,460,2,6.666666666666667,1,0,1,0,0,0,1,1,0,0,0
0,17,79,1343,3,19.75,0,0,1,1,0,0,1,1,0,0,0
0,52,109,5668,3,27.25,1,0,1,1,1,0,0,0,0,1,0
0,32,79,2528,3,19.75,1,0,1,1,0,1,0,0,1,0,1
0,36,35,1260,1,17.5,0,0,0,0,0,0,0,0,1,0,0
1,67,25,1675,2,8.333333333333334,1,0,1,0,0,1,0,0,0,1,0
1,29,104,3016,2,34.666666666666664,1,1,1,0,1,0,0,0,1,0,0
0,65,111,7215,2,37.0,0,0,1,0,0,0,0,0,0,1,0
1,41,84,3444,3,21.0,1,0,1,1,1,1,0,0,1,0,1
0,60,66,3960,3,16.5,1,1,1,1,0,0,0,0,0,1,0
0,53,20,1060,2,6.666666666666667,0,0,1,0,0,0,0,0,0,1,0
0,68,25,1700,3,6.25,0,0,1,1,1,0,1,0,0,1,0
1,2,75,150,2,25.0,1,0,1,0,0,0,0,0,0,0,1
0,61,34,2074,1,17.0,1,1,0,0,0,0,1,0,0,1,0
0,41,20,820,2,6.666666666666667,1,1,1,0,1,1,0,0,1,0,0
1,69,74,5106,3,18.5,1,0,1,1,0,0,1,0,0,1,0
1,35,76,2660,3,19.0,1,1,1,1,1,0,0,0,1,0,0
0,7,51,357,2,17.0,1,0,1,0,0,1,0,0,0,0,1
1,50,25,1250,2,8.333333333333334,0,0,1,0,0,0,1,0,0,1,0
0,36,64,2304,3,16.0,1,1,1,1,0,0,1,0,1,0,0
0,48,100,4800,2,33.333333333333336,0,0,1,0,0,1,0,0,1,0,0
0,71,82,5822,3,20.5,0,0,1,1,1,1,0,0,0,1,0
1,65,109,7085,3,27.25,1,0,1,1,1,0,0,0,0,1,0
0,23,94,2162,2,31.333333333333332,0,0,1,0,0,0,1,1,0,0,0
1,66,64,4224,3,16.0,0,0,1,1,1,1,0,0,0,1,0
0,5,25,125,1,12.5,0,1,0,0,1,0,0,0,0,0,0
1,72,113,8136,3,28.25,1,0,1,1,1,0,0,0,0,1,0
0,2,20,40,2,6.666666666666667,0,0,1,0,0,0,0,0,0,0,0
0,12,19,228,2,6.333333333333333,0,0,1,0,0,0,0,0,0,0,0
0,3,92,276,2,30.666666666666668,1,1,1,0,1,0,0,0,0,0,1
0,72,89,6408,3,22.25,1,0,1,1,1,0,0,0,0,1,0
1,18,59,1062,2,19.666666666666668,1,0,1,0,0,0,0,1,0,0,0
0,39,54,2106,2,18.0,1,0,1,0,0,0,0,0,1,0,0
1,26,86,2236,3,21.5,0,0,1,1,1,0,0,0,1,0,0
0,72,65,4680,2,21.666666666666668,0,0,1,0,0,0,1,0,0,1,0
0,3,24,72,2,8.0,1,0,1,0,0,1,0,0,0,0,0
0,1,60,60,3,15.0,1,0,1,1,1,0,1,0,0,0,1
0,34,87,2958,3,21.75,0,1,1,1,0,0,1,0,1,0,1
0,11,76,836,3,19.0,0,0,1,1,1,0,1,0,0,0,0
0,66,20,1320,3,5.0,1,0,1,1,0,1,0,0,0,1,0
0,2,81,162,3,20.25,0,0,1,1,0,0,1,0,0,0,1
0,8,66,528,2,22.0,0,0,1,0,1,0,0,0,0,0,0
0,33,70,2310,2,23.333333333333332,0,0,1,0,0,0,0,0,1,0,0
0,72,26,1872,3,6.5,0,0,1,1,0,0,0,0,0,1,0
0,58,60,3480,2,20.0,0,0,1,0,0,0,1,0,0,1,0
0,30,84,2520,3,21.0,1,1,1,1,0,0,0,0,1,0,0
0,5,25,125,2,8.333333333333334,1,0,0,1,1,1,0,0,0,0,1
1,46,110,5060,2,36.666666666666664,0,1,1,0,0,0,1,0,1,0,0
0,4,70,280,2,23.333333333333332,1,0,1,0,1,0,0,0,0,0,0
0,40,65,2600,2,21.666666666666668,0,0,1,0,0,1,0,0,1,0,0
0,72,84,6048,3,21.0,1,0,1,1,1,1,0,0,0,1,0
0,49,100,4900,3,25.0,1,1,1,1,1,0,1,0,0,1,1
0,1,55,55,3,13.75,0,0,1,1,1,1,0,0,0,0,1
0,52,85,4420,3,21.25,1,0,1,1,0,0,1,0,0,1,1
0,72,20,1440,2,6.666666666666667,0,1,1,0,0,0,1,0,0,1,0
1,28,39,1092,1,19.5,0,1,0,0,0,1,0,0,1,0,0
0,33,91,3003,3,22.75,1,0,1,1,1,0,1,0,1,0,0
0,10,74,740,3,18.5,0,1,1,1,1,0,0,0,0,0,0
0,16,93,1488,2,31.0,0,0,1,0,0,0,0,1,0,0,1
0,22,70,1540,2,23.333333333333332,0,1,1,0,0,0,0,1,0,0,1
0,58,25,1450,2,8.333333333333334,0,0,1,0,0,0,1,0,0,1,0
0,72,110,7920,3,27.5,1,0,1,1,1,1,0,0,0,1,0
0,10,54,540,3,13.5,1,0,1,1,0,0,1,0,0,0,0
0,5,20,100,3,5.0,0,0,1,1,0,0,0,0,0,0,0
0,2,71,142,2,23.666666666666668,0,0,1,0,0,0,0,0,0,0,1
0,2,71,142,3,17.75,0,0,1,1,1,1,0,0,0,0,1
0,2,54,108,3,13.5,0,0,1,1,1,0,0,0,0,0,0
0,53,104,5512,3,26.0,0,1,1,1,1,0,0,0,0,1,0
1,25,89,2225,2,29.666666666666668,1,0,1,0,0,0,0,0,1,0,1
0,64,113,7232,3,28.25,0,1,1,1,1,1,0,0,0,1,0
0,2,46,92,2,15.333333333333334,0,0,1,0,1,1,0,0,0,0,0
0,16,69,1104,2,23.0,1,1,1,0,0,0,1,1,0,0,0
0,39,48,1872,2,16.0,0,0,1,0,0,0,0,0,1,0,0
0,35,26,910,2,8.666666666666666,1,0,1,0,1,0,0,0,1,0,0
0,31,76,2356,3,19.0,0,0,1,1,1,0,0,0,1,0,0
0,5,54,270,3,13.5,0,0,1,1,1,1,0,0,0,0,1
1,72,112,8064,3,28.0,1,0,1,1,1,0,1,0,0,1,0
0,2,91,182,3,22.75,1,0,1,1,1,0,0,0,0,0,0
0,61,90,5490,3,22.5,0,0,1,1,1,0,0,0,0,1,0
0,31,65,2015,3,16.25,0,0,1,1,0,0,0,0,1,0,1
0,2,40,80,2,13.333333333333334,1,0,0,1,0,0,1,0,0,0,1
0,1,21,21,2,7.0,1,1,1,0,0,1,0,0,0,0,0
0,1,20,20,2,6.666666666666667,0,1,1,0,0,1,0,0,0,0,0
0,59,20,1180,3,5.0,1,0,1,1,1,0,0,0,0,1,0
0,1,96,96,2,32.0,0,0,1,0,1,0,1,0,0,0,1
0,9,45,405,3,11.25,0,0,1,1,0,0,1,0,0,0,1
0,14,92,1288,3,23.0,0,1,1,1,1,1,0,1,0,0,1
0,12,87,1044,3,21.75,0,0,1,1,1,0,0,0,0,0,0
0,47,74,3478,3,18.5,0,0,1,1,0,0,1,0,1,0,0
0,7,49,343,2,16.333333333333332,0,1,1,0,0,0,0,0,0,0,0
0,28,90,2520,2,30.0,0,1,1,0,1,0,0,0,1,0,0
0,70,20,1400,2,6.666666666666667,0,1,1,0,1,1,0,0,0,1,0
0,26,20,520,3,5.0,0,1,1,1,0,0,0,0,1,0,0
0,61,99,6039,3,24.75,0,1,1,1,1,0,0,0,0,1,1
0,70,102,7140,2,34.0,0,0,1,0,0,0,0,0,0,1,0
0,1,20,20,3,5.0,0,0,1,1,0,1,0,0,0,0,0
1,37,97,3589,3,24.25,0,0,1,1,1,0,0,0,1,0,1
0,60,91,5460,2,30.333333333333332,1,1,1,0,1,0,0,0,0,1,1
1,71,105,7455,2,35.0,1,1,1,0,1,0,0,0,0,1,1
0,31,101,3131,2,33.666666666666664,1,0,1,0,1,0,0,0,1,0,0
0,14,20,280,2,6.666666666666667,1,1,1,0,0,0,1,1,0,0,0
0,50,103,5150,3,25.75,1,1,1,1,0,0,0,0,0,1,0
0,1,20,20,2,6.666666666666667,1,1,1,0,0,0,0,0,0,0,0
1,41,100,4100,2,33.333333333333336,1,0,1,0,1,0,0,0,1,0,1
1,30,50,1500,3,12.5,1,0,1,1,0,0,1,0,1,0,1
1,64,24,1536,2,8.0,1,1,1,0,0,1,0,0,0,1,0
1,7,64,448,2,21.333333333333332,1,0,1,0,0,1,0,0,0,0,0
0,1,75,75,2,25.0,1,1,1,0,0,0,0,0,0,0,0
0,51,84,4284,2,28.0,1,0,1,0,0,0,0,0,0,1,0
0,50,80,4000,2,26.666666666666668,0,1,1,0,0,0,0,0,0,1,0
0,44,20,880,2,6.666666666666667,1,1,1,0,0,0,0,0,1,0,0
0,65,105,6825,3,26.25,0,0,1,1,0,0,1,0,0,1,0
1,1,26,26,1,13.0,0,0,0,0,0,0,1,0,0,0,1
0,2,45,90,2,15.0,1,0,1,0,1,0,0,0,0,0,1
0,48,102,4896,2,34.0,0,0,1,0,1,0,0,0,1,0,0
0,6,110,660,2,36.666666666666664,0,0,1,0,0,0,0,0,0,0,1
0,35,62,2170,2,20.666666666666668,0,0,1,0,0,0,0,0,1,0,0
0,22,50,1100,1,25.0,0,0,0,0,0,0,1,1,0,0,0
0,72,61,4392,1,30.5,1,1,0,0,0,1,0,0,0,1,0
1,55,76,4180,3,19.0,0,1,1,1,0,0,1,0,0,1,0
0,69,106,7314,3,26.5,1,1,1,1,1,0,0,0,0,1,0
1,72,73,5256,3,18.25,1,0,1,1,0,0,0,0,0,1,0
1,1,91,91,2,30.333333333333332,0,0,1,0,0,0,0,0,0,0,1
0,26,105,2730,3,26.25,0,1,1,1,1,0,1,0,1,0,0
0,23,21,483,3,5.25,1,1,1,1,0,1,0,1,0,0,0
0,2,76,152,3,19.0,1,0,1,1,1,0,0,0,0,0,1
1,40,104,4160,3,26.0,0,0,1,1,1,0,0,0,1,0,0
0,1,95,95,2,31.666666666666668,0,0,1,0,1,0,0,0,0,0,1
1,27,75,2025,2,25.0,0,0,1,0,0,0,1,0,1,0,1
0,9,65,585,2,21.666666666666668,0,1,1,0,0,0,0,0,0,0,1
1,50,88,4400,3,22.0,0,0,1,1,1,1,0,0,0,1,1
0,46,20,920,2,6.666666666666667,1,1,1,0,1,0,0,0,1,0,0
0,15,25,375,2,8.333333333333334,0,0,1,0,0,0,0,1,0,0,0
0,23,79,1817,3,19.75,0,0,1,1,0,1,0,1,0,0,0
0,2,59,118,2,19.666666666666668,0,0,1,0,0,0,0,0,0,0,0
0,18,91,1638,2,30.333333333333332,1,0,1,0,0,1,0,1,0,0,1
1,70,76,5320,3,19.0,0,0,1,1,1,0,0,0,0,1,0
0,9,49,441,2,16.333333333333332,0,1,1,0,0,0,0,0,0,0,0
0,30,68,2040,3,17.0,1,1,1,1,0,1,0,0,1,0,0
0,15,75,1125,2,25.0,1,1,1,0,0,1,0,1,0,0,0
1,39,91,3549,3,22.75,1,0,1,1,1,0,0,0,1,0,0
0,12,49,588,2,16.333333333333332,0,0,1,0,0,1,0,0,0,0,0
0,19,90,1710,2,30.0,1,0,1,0,0,0,0,1,0,0,0
1,24,55,1320,3,13.75,1,0,1,1,0,0,1,1,0,0,0
0,67,103,6901,2,34.333333333333336,0,0,1,0,0,0,0,0,0,1,1
0,69,60,4140,1,30.0,1,0,0,0,1,1,0,0,0,1,0
0,55,85,4675,3,21.25,0,1,1,1,0,0,1,0,0,1,0
0,52,63,3276,3,15.75,1,0,1,1,0,0,1,0,0,1,0
0,17,94,1598,3,23.5,0,0,1,1,1,0,0,1,0,0,1
0,19,49,931,3,12.25,0,1,1,1,1,0,0,1,0,0,0
0,39,75,2925,2,25.0,1,0,1,0,0,0,0,0,1,0,1
0,40,62,2480,2,20.666666666666668,1,0,1,0,0,0,0,0,1,0,0
0,26,21,546,2,7.0,1,0,1,0,1,0,0,0,1,0,0
0,1,20,20,2,6.666666666666667,0,0,1,0,0,0,1,0,0,0,0
1,18,79,1422,3,19.75,1,0,1,1,1,1,0,1,0,0,1
1,15,75,1125,2,25.0,0,0,1,0,1,0,0,1,0,0,1
0,2,20,40,3,5.0,0,0,1,1,0,0,0,0,0,0,0
0,1,79,79,2,26.333333333333332,0,0,1,0,0,0,0,0,0,0,1
0,23,95,2185,2,31.666666666666668,1,0,1,0,1,0,0,1,0,0,0
0,72,67,4824,3,16.75,0,1,1,1,0,0,1,0,0,1,0
0,2,20,40,3,5.0,0,0,1,1,1,0,0,0,0,0,0
1,70,89,6230,3,22.25,1,0,1,1,0,0,1,0,0,1,0
0,46,20,920,3,5.0,0,1,1,1,1,0,0,0,1,0,0
0,36,20,720,2,6.666666666666667,0,0,1,0,0,0,1,0,1,0,0
0,72,110,7920,3,27.5,0,0,1,1,1,0,0,0,0,1,0
0,6,49,294,2,16.333333333333332,0,1,1,0,0,0,0,0,0,0,0
0,4,20,80,3,5.0,0,1,1,1,1,0,0,0,0,0,0
0,1,85,85,2,28.333333333333332,0,0,1,0,0,1,0,0,0,0,1
0,1,83,83,2,27.666666666666668,0,0,1,0,0,0,1,0,0,0,0
0,13,100,1300,3,25.0,0,0,1,1,1,0,0,1,0,0,1
0,64,48,3072,1,24.0,0,0,0,0,0,0,0,0,0,1,1
0,8,45,360,2,15.0,1,1,0,1,1,0,0,0,0,0,0
0,1,75,75,3,18.75,1,0,1,1,0,0,1,0,0,0,1
0,4,101,404,2,33.666666666666664,0,0,1,0,1,0,0,0,0,0,0
0,1,50,50,3,12.5,1,1,1,1,1,0,0,0,0,0,0
